orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
782,2026-02-09 22:03:17,2026-02-12 22:03:17,2026-02-10 22:03:17,241.42,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,King,Meagan,UPS,Order
783,2026-04-20 02:42:27,2026-05-01 02:42:27,2026-04-24 02:42:27,128.12,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,Taylor,Robert,OnTrac,Order
784,2025-11-09 03:48:36,2025-11-22 03:48:36,2025-11-10 03:48:36,45.72,"Banks, Andrews and HickmanSmall Business","98508 Archer Creek
Ericfort, MI 17095",Scottport,South Dakota,27226,United States,"Banks, Andrews and HickmanSmall Business",King,Meagan,FedEx,Order
785,2024-09-28 05:40:58,2024-10-01 05:40:58,,97.45,Williams and SonsOnline Marketplace Seller,"PSC 2120, Box 6226
APO AE 25846",Austinburgh,Arizona,76300,United States,Williams and SonsOnline Marketplace Seller,Moreno,Jason,Ryder,Order
786,2024-10-22 09:20:39,2024-11-03 09:20:39,2024-10-26 09:20:39,18.53,Hoover and SonsAppliance Retailer,"47249 Melissa Landing Apt. 715
Coxfurt, SD 39520",Meghanbury,Wyoming,2463,United States,Hoover and SonsAppliance Retailer,Williams,Tiffany,USPS,Order
787,2026-02-27 05:13:21,2026-03-10 05:13:21,2026-03-04 05:13:21,126.59,"Willis, Williams and GrayHome Improvement Store","67178 Hamilton Parkways Apt. 655
Lake Jason, MI 19425",Chapmanmouth,Alabama,75036,United States,"Willis, Williams and GrayHome Improvement Store",Watson,Michael,Pitney Bowes,Order
788,2026-03-09 06:06:35,2026-03-18 06:06:35,2026-03-11 06:06:35,279.79,Johnson IncAppliance Retailer,"1458 Terri Brooks
Leonchester, KS 89108",Bryantview,Texas,6170,United States,Johnson IncAppliance Retailer,Green,Kyle,Amazon Logistics,Order
789,2026-03-09 09:47:44,2026-03-21 09:47:44,,368.73,Garcia-RichardHome Improvement Store,"56569 Kenneth Plains Apt. 310
East Molly, MT 84069",North Jeremy,Rhode Island,65178,United States,Garcia-RichardHome Improvement Store,Daniel,Nicholas,FedEx,Order
790,2025-10-01 15:13:50,2025-10-15 15:13:50,2025-10-05 15:13:50,457.82,Thompson LtdSmall Business,"PSC 6209, Box 6988
APO AA 35083",Jasonfurt,Georgia,31507,United States,Thompson LtdSmall Business,Daniel,Yvette,FedEx,Order
791,2025-10-22 05:39:24,2025-10-29 05:39:24,2025-10-27 05:39:24,464.23,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Lowery,Ryan,OnTrac,Order
792,2026-01-23 06:18:01,2026-01-29 06:18:01,2026-01-24 06:18:01,214.29,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Green,Kyle,Pitney Bowes,Order
793,2025-10-10 15:22:55,2025-10-23 15:22:55,2025-10-11 15:22:55,462.0,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,20757,United States,Cervantes-SpenceFacility Management Company,Daniel,Yvette,UPS,Order
794,2025-09-27 06:18:44,2025-10-06 06:18:44,,219.95,"Scott, Harris and JeffersonSmall Business","1000 Jones Inlet
Lake Frank, VI 80498",Loganhaven,Kansas,59284,United States,"Scott, Harris and JeffersonSmall Business",Lowery,Ryan,Amazon Logistics,Order
795,2024-11-21 04:28:05,2024-12-01 04:28:05,2024-11-26 04:28:05,285.27,Johnson IncAppliance Retailer,"1458 Terri Brooks
Leonchester, KS 89108",Bryantview,Texas,6170,United States,Johnson IncAppliance Retailer,Daniel,Nicholas,Amazon Logistics,Order
796,2026-02-20 04:06:31,2026-02-23 04:06:31,2026-02-22 04:06:31,494.18,Bird-WilsonAppliance Retailer,"785 Peters Lodge
Melissaport, KY 47900",Port Robert,Florida,75761,United States,Bird-WilsonAppliance Retailer,Nelson,Jose,Pitney Bowes,Order
797,2025-10-09 15:50:51,2025-10-17 15:50:51,2025-10-13 15:50:51,96.53,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Moreno,Jason,Ryder,Order
798,2024-09-13 15:03:02,2024-09-25 15:03:02,2024-09-18 15:03:02,439.56,"Phillips, Larson and JonesOnline Marketplace Seller","5701 Ellis Square
South Carlaborough, NV 59637",Monicafort,Colorado,99798,United States,"Phillips, Larson and JonesOnline Marketplace Seller",Green,Kyle,Ryder,Order
799,2025-07-10 10:07:23,2025-07-20 10:07:23,2025-07-11 10:07:23,50.35,Fox-GreenProperty Management Company,"Unit 8497 Box 8966
DPO AA 72595",Robertmouth,New York,98200,United States,Fox-GreenProperty Management Company,Watson,Michael,Amazon Logistics,Order
800,2024-07-21 01:21:10,2024-07-26 01:21:10,,256.13,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Stephens,Nicholas,OnTrac,Order
801,2024-11-03 08:16:51,2024-11-07 08:16:51,2024-11-05 08:16:51,362.26,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,43257,United States,Thompson LLCSecurity Service Provider,Nelson,Jose,XPO Logistics,Order
802,2024-06-18 05:20:43,2024-06-25 05:20:43,2024-06-22 05:20:43,129.41,Fox-GreenProperty Management Company,"Unit 8497 Box 8966
DPO AA 72595",Robertmouth,New York,98200,United States,Fox-GreenProperty Management Company,Black,Amanda,DHL Express,Order
803,2025-02-09 08:36:10,2025-02-12 08:36:10,2025-02-14 08:36:10,33.9,Bird-WilsonAppliance Retailer,"785 Peters Lodge
Melissaport, KY 47900",Port Robert,Florida,75761,United States,Bird-WilsonAppliance Retailer,Watson,Michael,XPO Logistics,Order
804,2024-12-11 00:55:09,2024-12-17 00:55:09,2024-12-15 00:55:09,114.08,Barnes LLCE-commerce Company,"8711 Oliver Street
New Raven, WY 24004",Port Denise,Oklahoma,44016,United States,Barnes LLCE-commerce Company,Stephens,Nicholas,XPO Logistics,Order
805,2025-07-30 04:17:57,2025-08-03 04:17:57,2025-07-31 04:17:57,43.21,Hill PLCProperty Management Company,"590 Edwards Flat Apt. 020
Hernandezchester, PR 90117",North Monica,Idaho,802,United States,Hill PLCProperty Management Company,Harrison,Tyler,USPS,Order
806,2024-08-28 23:00:18,2024-09-08 23:00:18,2024-08-30 23:00:18,411.67,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,2926,United States,Bradshaw PLCSmart Home Installer,Chavez,Kevin,LaserShip,Order
807,2025-07-10 00:59:42,2025-07-18 00:59:42,2025-07-13 00:59:42,435.7,Wright IncIT Services Company,"3718 Keith Landing
Robertmouth, WA 66206",North Kevinside,South Carolina,11054,United States,Wright IncIT Services Company,Moreno,Jason,Amazon Logistics,Order
808,2024-08-31 22:44:16,2024-09-11 22:44:16,,457.32,Garcia-RichardHome Improvement Store,"56569 Kenneth Plains Apt. 310
East Molly, MT 84069",North Jeremy,Rhode Island,65178,United States,Garcia-RichardHome Improvement Store,Taylor,Robert,FedEx,Order
809,2025-06-20 18:19:11,2025-06-29 18:19:11,,152.93,"Garner, Wright and ShawSmart Home Installer","06293 Wood Manor
Mcdonaldburgh, AK 25088",Kellyborough,Connecticut,94606,United States,"Garner, Wright and ShawSmart Home Installer",Daniel,Yvette,UPS,Order
810,2025-08-23 05:52:14,2025-08-28 05:52:14,2025-08-25 05:52:14,214.59,Wright IncIT Services Company,"3718 Keith Landing
Robertmouth, WA 66206",North Kevinside,South Carolina,11054,United States,Wright IncIT Services Company,Taylor,Robert,UPS,Order
811,2025-12-16 20:01:31,2025-12-23 20:01:31,,231.43,Barry IncConsumer Electronics Store,"21084 Sara Center Suite 817
North Deannastad, TX 00650",Tylerhaven,Texas,88263,United States,Barry IncConsumer Electronics Store,Green,Kyle,USPS,Order
812,2025-01-11 04:56:36,2025-01-22 04:56:36,2025-01-14 04:56:36,330.93,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",King,Meagan,FedEx,Order
813,2025-11-05 04:08:04,2025-11-18 04:08:04,2025-11-06 04:08:04,175.96,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,Daniel,Nicholas,DHL Express,Order
814,2025-06-17 10:56:21,2025-06-29 10:56:21,2025-06-20 10:56:21,243.97,"Williams, Hanson and BushTechnology Startup","40709 Wood Loaf
East Kimberlyton, AR 13007",Lake Raymondberg,West Virginia,85596,United States,"Williams, Hanson and BushTechnology Startup",Black,Amanda,Amazon Logistics,Order
815,2024-09-10 16:46:25,2024-09-19 16:46:25,2024-09-11 16:46:25,88.95,"English, Hardy and TrevinoAppliance Retailer","79636 Ruiz Ports Apt. 658
Thompsonchester, ND 71880",New Michele,North Dakota,56528,United States,"English, Hardy and TrevinoAppliance Retailer",Payne,Mark,XPO Logistics,Order
816,2024-12-30 18:21:50,2025-01-05 18:21:50,2025-01-04 18:21:50,136.55,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,Stephens,Nicholas,UPS,Order
817,2026-02-25 17:39:34,2026-02-28 17:39:34,2026-02-26 17:39:34,177.62,Travis LLCAppliance Retailer,"635 Shannon Knolls
North Kevin, OH 27527",East Sherri,North Dakota,49051,United States,Travis LLCAppliance Retailer,Black,Amanda,UPS,Order
818,2026-02-04 00:45:33,2026-02-08 00:45:33,,440.85,"Martinez, Ellis and SanchezRetail Company","954 Grant Way
Lake James, NJ 30441",South Jodiport,Kansas,7107,United States,"Martinez, Ellis and SanchezRetail Company",Harrison,Tyler,LaserShip,Order
819,2025-11-06 08:11:03,2025-11-15 08:11:03,2025-11-11 08:11:03,469.74,"Thompson, Lawrence and AndersonIT Services Company","Unit 8266 Box 6727
DPO AA 75964",Michaelview,Vermont,23205,United States,"Thompson, Lawrence and AndersonIT Services Company",Moreno,Jason,USPS,Order
820,2025-06-10 16:16:18,2025-06-20 16:16:18,2025-06-15 16:16:18,12.08,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,Nelson,Jose,OnTrac,Order
821,2025-11-12 20:59:48,2025-11-20 20:59:48,2025-11-15 20:59:48,212.91,Gray-HansenRetail Company,"295 Melissa Loaf
New Aprilshire, WV 00661",West Kevin,Oklahoma,87028,United States,Gray-HansenRetail Company,White,Dustin,LaserShip,Order
822,2025-11-13 05:17:28,2025-11-22 05:17:28,2025-11-14 05:17:28,330.97,"English, Hardy and TrevinoAppliance Retailer","79636 Ruiz Ports Apt. 658
Thompsonchester, ND 71880",New Michele,North Dakota,56528,United States,"English, Hardy and TrevinoAppliance Retailer",Stephens,Nicholas,LaserShip,Order
823,2025-04-15 23:00:19,2025-04-18 23:00:19,2025-04-18 23:00:19,23.84,"Meyer, Reese and McdanielSecurity Service Provider","27781 Ashley Glens Suite 827
North Brooke, NM 01850",East Ryan,Maryland,86180,United States,"Meyer, Reese and McdanielSecurity Service Provider",Lowery,Ryan,Amazon Logistics,Order
824,2025-06-22 23:20:46,2025-06-25 23:20:46,2025-06-23 23:20:46,307.07,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",Green,Kyle,LaserShip,Order
825,2025-07-18 06:36:17,2025-07-25 06:36:17,,24.36,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,Daniel,Yvette,USPS,Order
826,2025-12-14 17:49:08,2025-12-18 17:49:08,2025-12-16 17:49:08,352.91,"Scott, Harris and JeffersonSmall Business","1000 Jones Inlet
Lake Frank, VI 80498",Loganhaven,Kansas,59284,United States,"Scott, Harris and JeffersonSmall Business",Lowery,Ryan,XPO Logistics,Order
827,2026-05-03 22:34:37,2026-05-15 22:34:37,2026-05-06 22:34:37,378.25,Hendricks IncOnline Marketplace Seller,"255 Adams Skyway Suite 847
Mariaborough, PW 11530",Lake Ashley,Alaska,41234,United States,Hendricks IncOnline Marketplace Seller,Reynolds,Michael,LaserShip,Order
828,2026-05-14 10:34:01,2026-05-27 10:34:01,,308.47,Fox-GreenProperty Management Company,"Unit 8497 Box 8966
DPO AA 72595",Robertmouth,New York,98200,United States,Fox-GreenProperty Management Company,Stephens,Nicholas,FedEx,Order
829,2025-01-21 13:12:27,2025-02-03 13:12:27,2025-01-26 13:12:27,352.57,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Lowery,Ryan,LaserShip,Order
830,2025-09-14 11:59:47,2025-09-25 11:59:47,2025-09-17 11:59:47,25.52,Johnson IncAppliance Retailer,"1458 Terri Brooks
Leonchester, KS 89108",Bryantview,Texas,6170,United States,Johnson IncAppliance Retailer,Williams,Tiffany,UPS,Order
831,2026-04-25 08:09:51,2026-04-29 08:09:51,2026-04-29 08:09:51,158.39,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,33036,United States,Castillo PLCHome Improvement Store,Payne,Mark,Amazon Logistics,Order
832,2025-01-05 03:22:23,2025-01-10 03:22:23,2025-01-09 03:22:23,216.18,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Watson,Michael,OnTrac,Order
833,2025-04-15 21:48:17,2025-04-22 21:48:17,2025-04-20 21:48:17,236.33,"Banks, Andrews and HickmanSmall Business","98508 Archer Creek
Ericfort, MI 17095",Scottport,South Dakota,27226,United States,"Banks, Andrews and HickmanSmall Business",Owens,Zachary,DHL Express,Order
834,2025-03-19 19:32:11,2025-03-25 19:32:11,,131.57,"Phillips, Larson and JonesOnline Marketplace Seller","5701 Ellis Square
South Carlaborough, NV 59637",Monicafort,Colorado,99798,United States,"Phillips, Larson and JonesOnline Marketplace Seller",Harrison,Tyler,UPS,Order
835,2025-12-09 06:34:15,2025-12-14 06:34:15,2025-12-12 06:34:15,121.49,"Martinez, Ellis and SanchezRetail Company","954 Grant Way
Lake James, NJ 30441",South Jodiport,Kansas,7107,United States,"Martinez, Ellis and SanchezRetail Company",Daniel,Yvette,Ryder,Order
836,2025-01-23 20:24:21,2025-01-26 20:24:21,,157.45,Garcia-RichardHome Improvement Store,"56569 Kenneth Plains Apt. 310
East Molly, MT 84069",North Jeremy,Rhode Island,65178,United States,Garcia-RichardHome Improvement Store,Harrison,Tyler,XPO Logistics,Order
837,2026-04-27 18:01:55,2026-05-05 18:01:55,,118.21,"Williams, Hanson and BushTechnology Startup","40709 Wood Loaf
East Kimberlyton, AR 13007",Lake Raymondberg,West Virginia,85596,United States,"Williams, Hanson and BushTechnology Startup",Payne,Mark,Ryder,Order
838,2025-09-15 22:19:42,2025-09-29 22:19:42,2025-09-20 22:19:42,226.43,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Harrison,Tyler,Ryder,Order
839,2025-07-19 08:50:38,2025-07-24 08:50:38,2025-07-20 08:50:38,14.61,Edwards-SmithInterior Design Studio,"545 Mallory Orchard
South Mary, DE 61828",Port Christopher,Georgia,10907,United States,Edwards-SmithInterior Design Studio,Taylor,Robert,Pitney Bowes,Order
840,2024-10-03 17:18:08,2024-10-11 17:18:08,,292.34,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",Payne,Mark,OnTrac,Order
841,2026-04-11 16:01:38,2026-04-22 16:01:38,2026-04-15 16:01:38,278.06,"Garcia, Smith and GreenAppliance Retailer","5548 Munoz Mall
Stephanieview, MT 39672",Davidtown,North Carolina,6818,United States,"Garcia, Smith and GreenAppliance Retailer",Nelson,Jose,LaserShip,Order
842,2026-03-17 05:02:20,2026-03-24 05:02:20,2026-03-22 05:02:20,404.08,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Harrison,Tyler,DHL Express,Order
843,2025-10-10 18:00:43,2025-10-20 18:00:43,2025-10-13 18:00:43,148.37,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,14926,United States,Liu GroupIT Services Company,Black,Amanda,Pitney Bowes,Order
844,2025-08-30 14:59:23,2025-09-07 14:59:23,,33.05,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,20757,United States,Cervantes-SpenceFacility Management Company,Daniel,Yvette,UPS,Order
845,2026-02-28 18:10:48,2026-03-08 18:10:48,2026-03-03 18:10:48,139.6,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,33036,United States,Castillo PLCHome Improvement Store,Payne,Mark,OnTrac,Order
846,2024-07-01 20:17:37,2024-07-12 20:17:37,2024-07-05 20:17:37,248.79,"Chambers, Smith and FloresReal Estate Company","20275 Jose Locks Suite 236
Jonesshire, NJ 29904",Debbieport,Minnesota,3203,United States,"Chambers, Smith and FloresReal Estate Company",Moreno,Jason,FedEx,Order
847,2025-06-20 11:40:30,2025-07-02 11:40:30,,236.69,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,40837,United States,"Warner, Horton and RobertsIT Services Company",Payne,Mark,LaserShip,Order
848,2026-01-04 21:37:03,2026-01-11 21:37:03,2026-01-05 21:37:03,60.15,Tyler-AllenRetail Company,"45345 Paige Neck Suite 971
Smithborough, AS 37807",Port Samantha,Minnesota,92838,United States,Tyler-AllenRetail Company,Daniel,Yvette,OnTrac,Order
849,2024-12-29 13:35:22,2025-01-04 13:35:22,2025-01-03 13:35:22,317.89,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Watson,Michael,Pitney Bowes,Order
850,2024-09-02 03:43:14,2024-09-12 03:43:14,2024-09-07 03:43:14,89.67,"Garcia, Smith and GreenAppliance Retailer","5548 Munoz Mall
Stephanieview, MT 39672",Davidtown,North Carolina,6818,United States,"Garcia, Smith and GreenAppliance Retailer",Daniel,Nicholas,DHL Express,Order
851,2025-11-20 18:21:44,2025-11-23 18:21:44,2025-11-23 18:21:44,421.48,Nelson-BryantE-commerce Company,"6384 Johnson Crescent Suite 868
Pattersonburgh, FM 52740",Marissaside,Michigan,56147,United States,Nelson-BryantE-commerce Company,Black,Amanda,USPS,Order
852,2024-09-18 10:50:51,2024-09-27 10:50:51,2024-09-20 10:50:51,475.13,Travis LLCAppliance Retailer,"635 Shannon Knolls
North Kevin, OH 27527",East Sherri,North Dakota,49051,United States,Travis LLCAppliance Retailer,Daniel,Nicholas,DHL Express,Order
853,2025-08-06 09:58:17,2025-08-17 09:58:17,2025-08-08 09:58:17,251.75,Thompson LtdSmall Business,"PSC 6209, Box 6988
APO AA 35083",Jasonfurt,Georgia,31507,United States,Thompson LtdSmall Business,Watson,Michael,Amazon Logistics,Order
854,2026-02-21 03:20:19,2026-03-05 03:20:19,2026-02-24 03:20:19,375.35,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Watson,Michael,OnTrac,Order
855,2025-09-18 13:20:13,2025-09-27 13:20:13,2025-09-23 13:20:13,456.18,"Peterson, Mccoy and RodriguezOnline Marketplace Seller","920 Austin Roads Suite 851
Belltown, SD 25437",West Whitneychester,Oregon,53861,United States,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",Stephens,Nicholas,Pitney Bowes,Order
856,2025-02-22 08:08:38,2025-03-02 08:08:38,2025-02-25 08:08:38,136.95,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Reynolds,Michael,XPO Logistics,Order
857,2025-02-18 15:25:56,2025-02-22 15:25:56,2025-02-23 15:25:56,263.51,"Peterson, Mccoy and RodriguezOnline Marketplace Seller","920 Austin Roads Suite 851
Belltown, SD 25437",West Whitneychester,Oregon,53861,United States,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",Nelson,Jose,Pitney Bowes,Order
858,2025-03-10 13:25:08,2025-03-16 13:25:08,2025-03-14 13:25:08,234.86,"Watson, Herrera and AndersonTechnology Startup","985 John Course
Davisborough, TX 76570",Port Derekhaven,Arizona,4504,United States,"Watson, Herrera and AndersonTechnology Startup",White,Dustin,Amazon Logistics,Order
859,2025-10-27 17:30:00,2025-11-06 17:30:00,2025-11-01 17:30:00,352.86,Walker and SonsHome Automation Company,"7852 Arellano Fall
Travisland, DE 45151",East Russellburgh,Hawaii,82554,United States,Walker and SonsHome Automation Company,Nelson,Jose,LaserShip,Order
860,2025-05-17 10:02:59,2025-05-30 10:02:59,,464.84,"Carter, Weber and JenkinsFacility Management Company","4194 Rhonda Pike Apt. 854
Stephenborough, AS 77606",West Brianton,Illinois,73954,United States,"Carter, Weber and JenkinsFacility Management Company",Daniel,Yvette,DHL Express,Order
861,2025-02-12 01:32:57,2025-02-22 01:32:57,2025-02-14 01:32:57,383.32,Dean-FosterIT Services Company,"86181 Chavez Pike
Cameronbury, WY 78195",Craigmouth,Arizona,68311,United States,Dean-FosterIT Services Company,Williams,Tiffany,LaserShip,Order
862,2025-06-13 15:59:07,2025-06-20 15:59:07,2025-06-16 15:59:07,464.79,"English, Hardy and TrevinoAppliance Retailer","79636 Ruiz Ports Apt. 658
Thompsonchester, ND 71880",New Michele,North Dakota,56528,United States,"English, Hardy and TrevinoAppliance Retailer",Black,Amanda,DHL Express,Order
863,2024-07-01 03:18:50,2024-07-10 03:18:50,2024-07-05 03:18:50,37.34,Smith LLCSecurity Service Provider,"85622 Kelli Cliffs Apt. 237
East Robert, SC 28980",North Heatherchester,Colorado,92743,United States,Smith LLCSecurity Service Provider,Williams,Tiffany,UPS,Order
864,2025-01-17 23:23:33,2025-01-25 23:23:33,2025-01-18 23:23:33,204.12,"Chambers, Smith and FloresReal Estate Company","20275 Jose Locks Suite 236
Jonesshire, NJ 29904",Debbieport,Minnesota,3203,United States,"Chambers, Smith and FloresReal Estate Company",Lowery,Ryan,USPS,Order
865,2025-07-10 07:49:45,2025-07-18 07:49:45,2025-07-14 07:49:45,439.98,Hubbard-OneillSmart Home Installer,"797 Hendricks Mountain Suite 713
Nathanshire, VA 55477",East Donaldview,Kentucky,49506,United States,Hubbard-OneillSmart Home Installer,Stephens,Nicholas,Amazon Logistics,Order
866,2025-11-03 04:45:43,2025-11-09 04:45:43,2025-11-05 04:45:43,53.28,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Owens,Zachary,FedEx,Order
867,2026-02-22 17:34:51,2026-03-03 17:34:51,2026-02-25 17:34:51,278.58,Rush PLCReal Estate Company,"00623 Sanchez Ford Suite 148
Sherritown, OK 40096",North Darlene,New York,84711,United States,Rush PLCReal Estate Company,Chavez,Kevin,Pitney Bowes,Order
868,2025-06-16 08:40:36,2025-06-27 08:40:36,2025-06-21 08:40:36,214.56,Castillo PLCHome Improvement Store,"USNS Evans
FPO AP 76921",West Scott,Arizona,33036,United States,Castillo PLCHome Improvement Store,Lowery,Ryan,LaserShip,Order
869,2026-02-09 07:14:49,2026-02-16 07:14:49,2026-02-10 07:14:49,432.4,Mccormick-LevyReal Estate Company,"04672 Nelson Vista
Collinsberg, OK 62686",South Sherry,West Virginia,29415,United States,Mccormick-LevyReal Estate Company,Stephens,Nicholas,FedEx,Order
870,2024-07-24 16:36:02,2024-08-01 16:36:02,2024-07-25 16:36:02,229.96,Nelson-BryantE-commerce Company,"6384 Johnson Crescent Suite 868
Pattersonburgh, FM 52740",Marissaside,Michigan,56147,United States,Nelson-BryantE-commerce Company,Daniel,Nicholas,USPS,Order
871,2025-01-23 16:49:36,2025-01-30 16:49:36,2025-01-25 16:49:36,112.89,"Garcia, Smith and GreenAppliance Retailer","5548 Munoz Mall
Stephanieview, MT 39672",Davidtown,North Carolina,6818,United States,"Garcia, Smith and GreenAppliance Retailer",Owens,Zachary,Ryder,Order
872,2025-10-05 12:49:31,2025-10-09 12:49:31,2025-10-10 12:49:31,247.39,Stewart-DavisRetail Company,"38878 Anthony Port
Amandabury, CT 51572",Jessehaven,Arizona,34183,United States,Stewart-DavisRetail Company,White,Dustin,Pitney Bowes,Order
873,2025-12-09 21:18:35,2025-12-22 21:18:35,2025-12-10 21:18:35,167.34,Durham IncOnline Marketplace Seller,"Unit 1578 Box 2075
DPO AA 30036",Port Kelsey,Hawaii,49063,United States,Durham IncOnline Marketplace Seller,Williams,Tiffany,UPS,Order
874,2024-10-26 08:13:43,2024-11-01 08:13:43,2024-10-28 08:13:43,284.26,Bradshaw PLCSmart Home Installer,"273 Jones Creek
Thomasside, OH 61268",Coleside,Michigan,2926,United States,Bradshaw PLCSmart Home Installer,Lowery,Ryan,UPS,Order
875,2025-10-25 19:37:52,2025-11-06 19:37:52,2025-10-28 19:37:52,223.79,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,91594,United States,"Howe, Sandoval and MartinezHome Improvement Store",Douglas,Heidi,FedEx,Order
876,2026-02-02 06:08:08,2026-02-15 06:08:08,2026-02-03 06:08:08,487.24,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Payne,Mark,FedEx,Order
877,2025-06-13 12:50:48,2025-06-17 12:50:48,2025-06-17 12:50:48,323.33,"Warner, Horton and RobertsIT Services Company","972 Thomas Pike Apt. 092
Dennisport, AR 65984",Anastad,South Carolina,40837,United States,"Warner, Horton and RobertsIT Services Company",White,Dustin,Pitney Bowes,Order
878,2024-12-24 14:37:14,2025-01-06 14:37:14,,302.14,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Moreno,Jason,Pitney Bowes,Order
879,2026-03-17 19:55:34,2026-03-27 19:55:34,2026-03-19 19:55:34,311.55,"Garner, Wright and ShawSmart Home Installer","06293 Wood Manor
Mcdonaldburgh, AK 25088",Kellyborough,Connecticut,94606,United States,"Garner, Wright and ShawSmart Home Installer",Douglas,Heidi,Pitney Bowes,Order
880,2024-11-26 09:52:39,2024-12-06 09:52:39,2024-11-30 09:52:39,193.32,"Garner, Wright and ShawSmart Home Installer","06293 Wood Manor
Mcdonaldburgh, AK 25088",Kellyborough,Connecticut,94606,United States,"Garner, Wright and ShawSmart Home Installer",Harrison,Tyler,XPO Logistics,Order
