OrderID,OrderDate,CustomerID,CustomerName,EmployeeID,EmployeeName,ProductID,ProductName,CategoryName,SupplierName,UnitPrice,Quantity,Discount,ExtendedPrice
904,2026-03-19 06:34:26,CM221,Rush PLCReal Estate Company,3,Meagan King,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5585.75,8,0.1,40217.4
604,2026-03-20 00:04:26,VO839,"Lee, Estrada and SinghSmall Business",2,Jason Moreno,91,Ring Smart Lighting Premium,Smart Lighting,Ring,6494.53,8,0.15,44162.8
604,2026-03-20 00:04:26,VO839,"Lee, Estrada and SinghSmall Business",2,Jason Moreno,100,Belkin Wemo Air Purifier Mini,Air Purifier,Belkin Wemo,419.77,2,0.2,671.63
693,2026-03-20 04:32:03,SO908,Barry IncConsumer Electronics Store,15,Nicholas Daniel,53,Google Nest Smart Display Standard,Smart Display,Google Nest,7077.1,1,0.05,6723.24
693,2026-03-20 04:32:03,SO908,Barry IncConsumer Electronics Store,15,Nicholas Daniel,95,Google Nest Smart Display Max,Smart Display,Google Nest,1438.68,12,0.15,14674.54
693,2026-03-20 04:32:03,SO908,Barry IncConsumer Electronics Store,15,Nicholas Daniel,100,Belkin Wemo Air Purifier Mini,Air Purifier,Belkin Wemo,393.21,7,0.05,2614.85
618,2026-03-20 06:17:15,CK028,"Hoffman, Baker and BarnesSecurity Service Provider",1,Mark Payne,4,Ecobee Home Hub Max,Home Hub,Ecobee,3604.72,10,0.0,36047.2
618,2026-03-20 06:17:15,CK028,"Hoffman, Baker and BarnesSecurity Service Provider",1,Mark Payne,23,LG Electronics Smart Doorbell Plus,Smart Doorbell,LG Electronics,6274.77,11,0.05,65571.35
618,2026-03-20 06:17:15,CK028,"Hoffman, Baker and BarnesSecurity Service Provider",1,Mark Payne,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4551.56,5,0.2,18206.24
618,2026-03-20 06:17:15,CK028,"Hoffman, Baker and BarnesSecurity Service Provider",1,Mark Payne,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5782.73,18,0.1,93680.23
618,2026-03-20 06:17:15,CK028,"Hoffman, Baker and BarnesSecurity Service Provider",1,Mark Payne,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,983.19,17,0.05,15878.52
190,2026-03-20 07:00:24,MT817,Bennett-PerezHome Improvement Store,11,Jose Nelson,35,TP-Link Kasa Air Purifier Max,Air Purifier,TP-Link Kasa,5619.57,10,0.0,56195.7
190,2026-03-20 07:00:24,MT817,Bennett-PerezHome Improvement Store,11,Jose Nelson,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2721.41,13,0.1,31840.5
190,2026-03-20 07:00:24,MT817,Bennett-PerezHome Improvement Store,11,Jose Nelson,79,Ring Smart Camera Premium,Smart Camera,Ring,9022.28,12,0.0,108267.36
190,2026-03-20 07:00:24,MT817,Bennett-PerezHome Improvement Store,11,Jose Nelson,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4548.57,3,0.0,13645.71
190,2026-03-20 07:00:24,MT817,Bennett-PerezHome Improvement Store,11,Jose Nelson,100,Belkin Wemo Air Purifier Mini,Air Purifier,Belkin Wemo,384.8,9,0.05,3290.04
892,2026-03-21 01:12:17,LT787,"Thompson, Lawrence and AndersonIT Services Company",1,Mark Payne,66,Apple Home Smart Display Max,Smart Display,Apple Home,1819.32,18,0.0,32747.76
629,2026-03-21 13:58:49,TX494,Hill PLCProperty Management Company,15,Nicholas Daniel,49,GE Appliances Smart Speaker Standard,Smart Speaker,GE Appliances,7689.51,13,0.2,79970.9
629,2026-03-21 13:58:49,TX494,Hill PLCProperty Management Company,15,Nicholas Daniel,64,Google Nest Smart Lock Pro,Smart Lock,Google Nest,921.9,7,0.0,6453.3
629,2026-03-21 13:58:49,TX494,Hill PLCProperty Management Company,15,Nicholas Daniel,77,Ring Smart Speaker Plus,Smart Speaker,Ring,213.82,5,0.1,962.19
629,2026-03-21 13:58:49,TX494,Hill PLCProperty Management Company,15,Nicholas Daniel,86,Ring Security System Premium,Security System,Ring,4991.04,14,0.1,62887.1
886,2026-03-23 16:15:08,HY451,Bradshaw PLCSmart Home Installer,3,Meagan King,83,GE Appliances Streaming Device Indoor,Streaming Device,GE Appliances,9994.31,3,0.0,29982.93
431,2026-03-23 23:21:50,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,3,Arlo Smart Sensor Indoor,Smart Sensor,Arlo,3547.71,19,0.05,64036.17
431,2026-03-23 23:21:50,SO908,Barry IncConsumer Electronics Store,11,Jose Nelson,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,983.73,11,0.15,9197.88
532,2026-03-25 14:25:03,UV380,Hoffman-AlvaradoRetail Company,8,Amanda Black,2,Samsung SmartThings Smart Sensor Plus,Smart Sensor,Samsung SmartThings,839.48,13,0.1,9821.92
532,2026-03-25 14:25:03,UV380,Hoffman-AlvaradoRetail Company,8,Amanda Black,81,Amazon Devices Air Purifier Outdoor,Air Purifier,Amazon Devices,2040.6,10,0.1,18365.4
594,2026-03-25 14:25:21,JO498,Davis-WoodwardOnline Marketplace Seller,7,Tiffany Williams,69,Honeywell Home Air Purifier Indoor,Air Purifier,Honeywell Home,1891.11,16,0.2,24206.21
594,2026-03-25 14:25:21,JO498,Davis-WoodwardOnline Marketplace Seller,7,Tiffany Williams,89,Ring Home Hub Pro,Home Hub,Ring,4193.36,10,0.1,37740.24
976,2026-03-26 03:55:51,OI217,"Scott, Harris and JeffersonSmall Business",7,Tiffany Williams,5,TP-Link Kasa Smart Lighting Mini,Smart Lighting,TP-Link Kasa,4390.31,1,0.0,4390.31
103,2026-03-26 09:19:58,UD654,Morrison-KellySecurity Service Provider,19,Michael Reynolds,26,Philips Hue Air Purifier Plus,Air Purifier,Philips Hue,4998.66,8,0.2,31991.42
103,2026-03-26 09:19:58,UD654,Morrison-KellySecurity Service Provider,19,Michael Reynolds,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,9389.48,11,0.0,103284.28
103,2026-03-26 09:19:58,UD654,Morrison-KellySecurity Service Provider,19,Michael Reynolds,34,Arlo Smart TV Plus,Smart TV,Arlo,2901.05,12,0.05,33071.97
103,2026-03-26 09:19:58,UD654,Morrison-KellySecurity Service Provider,19,Michael Reynolds,39,Eufy Smart Plug Standard,Smart Plug,Eufy,625.31,18,0.15,9567.24
970,2026-03-26 16:58:42,TZ806,Thompson LtdSmall Business,1,Mark Payne,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2664.27,14,0.2,29839.82
970,2026-03-26 16:58:42,TZ806,Thompson LtdSmall Business,1,Mark Payne,21,Philips Hue Robot Vacuum Ultra,Robot Vacuum,Philips Hue,6855.36,9,0.0,61698.24
970,2026-03-26 16:58:42,TZ806,Thompson LtdSmall Business,1,Mark Payne,57,Eufy Smart Plug Pro,Smart Plug,Eufy,714.89,3,0.0,2144.67
970,2026-03-26 16:58:42,TZ806,Thompson LtdSmall Business,1,Mark Payne,69,Honeywell Home Air Purifier Indoor,Air Purifier,Honeywell Home,2063.52,3,0.1,5571.5
449,2026-03-27 17:32:22,UD950,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",13,Kevin Chavez,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,10124.57,20,0.05,192366.83
365,2026-03-29 02:05:22,UG099,Wright IncIT Services Company,3,Meagan King,55,Honeywell Home Smart Speaker Plus,Smart Speaker,Honeywell Home,380.97,9,0.0,3428.73
365,2026-03-29 02:05:22,UG099,Wright IncIT Services Company,3,Meagan King,60,Wyze Smart Doorbell Essential,Smart Doorbell,Wyze,4599.4,6,0.15,23456.94
365,2026-03-29 02:05:22,UG099,Wright IncIT Services Company,3,Meagan King,62,Belkin Wemo Smart TV Pro,Smart TV,Belkin Wemo,5408.03,10,0.2,43264.24
365,2026-03-29 02:05:22,UG099,Wright IncIT Services Company,3,Meagan King,76,Arlo Smart Lighting Outdoor,Smart Lighting,Arlo,9144.68,19,0.2,138999.14
142,2026-03-29 11:44:44,LV223,Hawkins PLCSecurity Service Provider,20,Nicholas Stephens,35,TP-Link Kasa Air Purifier Max,Air Purifier,TP-Link Kasa,5410.28,15,0.0,81154.2
142,2026-03-29 11:44:44,LV223,Hawkins PLCSecurity Service Provider,20,Nicholas Stephens,36,Arlo Robot Vacuum Mini,Robot Vacuum,Arlo,280.51,19,0.05,5063.21
142,2026-03-29 11:44:44,LV223,Hawkins PLCSecurity Service Provider,20,Nicholas Stephens,59,Ring Smart Plug Pro,Smart Plug,Ring,6701.02,11,0.05,70025.66
123,2026-03-30 05:06:13,ID078,English IncSecurity Service Provider,3,Meagan King,8,Arlo Smart Display Max,Smart Display,Arlo,3022.56,12,0.0,36270.72
123,2026-03-30 05:06:13,ID078,English IncSecurity Service Provider,3,Meagan King,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1735.39,11,0.0,19089.29
123,2026-03-30 05:06:13,ID078,English IncSecurity Service Provider,3,Meagan King,41,Wyze Home Hub Outdoor,Home Hub,Wyze,3922.92,13,0.05,48448.06
123,2026-03-30 05:06:13,ID078,English IncSecurity Service Provider,3,Meagan King,64,Google Nest Smart Lock Pro,Smart Lock,Google Nest,955.06,8,0.05,7258.46
123,2026-03-30 05:06:13,ID078,English IncSecurity Service Provider,3,Meagan King,85,Wyze Smart Thermostat Max,Smart Thermostat,Wyze,10120.79,18,0.15,154848.09
341,2026-04-02 14:39:41,RG949,Lynch-WatsonSmall Business,5,Yvette Daniel,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2775.43,19,0.0,52733.17
5,2026-04-03 10:06:20,UC855,Smith LLCInterior Design Studio,5,Yvette Daniel,89,Ring Home Hub Pro,Home Hub,Ring,4115.12,20,0.2,65841.92
616,2026-04-04 23:59:52,GY227,Smith LLCSecurity Service Provider,19,Michael Reynolds,18,Arlo Smart Lock Ultra,Smart Lock,Arlo,5923.43,4,0.1,21324.35
616,2026-04-04 23:59:52,GY227,Smith LLCSecurity Service Provider,19,Michael Reynolds,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5676.8,13,0.15,62728.64
232,2026-04-05 05:23:58,NQ516,"Cortez, Best and KnightProperty Management Company",11,Jose Nelson,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4745.27,3,0.2,11388.65
232,2026-04-05 05:23:58,NQ516,"Cortez, Best and KnightProperty Management Company",11,Jose Nelson,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5446.4,19,0.15,87959.36
407,2026-04-05 18:32:25,OV175,Durham IncOnline Marketplace Seller,4,Tyler Harrison,23,LG Electronics Smart Doorbell Plus,Smart Doorbell,LG Electronics,6337.54,14,0.0,88725.56
407,2026-04-05 18:32:25,OV175,Durham IncOnline Marketplace Seller,4,Tyler Harrison,42,Google Nest Smart Doorbell Essential,Smart Doorbell,Google Nest,9644.43,10,0.05,91622.08
407,2026-04-05 18:32:25,OV175,Durham IncOnline Marketplace Seller,4,Tyler Harrison,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,4946.32,17,0.15,71474.32
278,2026-04-05 19:34:58,TI502,Bird-WilsonAppliance Retailer,18,Michael Watson,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1739.61,15,0.05,24789.44
84,2026-04-06 10:14:26,ID078,English IncSecurity Service Provider,7,Tiffany Williams,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2722.71,20,0.05,51731.49
84,2026-04-06 10:14:26,ID078,English IncSecurity Service Provider,7,Tiffany Williams,76,Arlo Smart Lighting Outdoor,Smart Lighting,Arlo,9778.86,7,0.05,65029.42
84,2026-04-06 10:14:26,ID078,English IncSecurity Service Provider,7,Tiffany Williams,100,Belkin Wemo Air Purifier Mini,Air Purifier,Belkin Wemo,398.47,7,0.2,2231.43
302,2026-04-07 17:59:53,LP961,Cervantes-SpenceFacility Management Company,15,Nicholas Daniel,10,Apple Home Smart TV Premium,Smart TV,Apple Home,2967.88,10,0.05,28194.86
302,2026-04-07 17:59:53,LP961,Cervantes-SpenceFacility Management Company,15,Nicholas Daniel,18,Arlo Smart Lock Ultra,Smart Lock,Arlo,5544.38,1,0.2,4435.5
302,2026-04-07 17:59:53,LP961,Cervantes-SpenceFacility Management Company,15,Nicholas Daniel,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,9770.31,5,0.2,39081.24
302,2026-04-07 17:59:53,LP961,Cervantes-SpenceFacility Management Company,15,Nicholas Daniel,29,Honeywell Home Security System Pro,Security System,Honeywell Home,535.84,20,0.2,8573.44
165,2026-04-10 20:19:22,SO908,Barry IncConsumer Electronics Store,9,Heidi Douglas,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4758.52,10,0.05,45205.94
165,2026-04-10 20:19:22,SO908,Barry IncConsumer Electronics Store,9,Heidi Douglas,99,Ecobee Home Hub Ultra,Home Hub,Ecobee,935.41,1,0.0,935.41
609,2026-04-10 22:28:20,XD471,Carter PLCSmart Home Installer,3,Meagan King,29,Honeywell Home Security System Pro,Security System,Honeywell Home,495.42,2,0.15,842.21
609,2026-04-10 22:28:20,XD471,Carter PLCSmart Home Installer,3,Meagan King,34,Arlo Smart TV Plus,Smart TV,Arlo,2937.64,4,0.0,11750.56
609,2026-04-10 22:28:20,XD471,Carter PLCSmart Home Installer,3,Meagan King,51,Google Nest Smart Thermostat Outdoor,Smart Thermostat,Google Nest,1751.02,7,0.2,9805.71
609,2026-04-10 22:28:20,XD471,Carter PLCSmart Home Installer,3,Meagan King,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5387.36,9,0.2,38788.99
279,2026-04-11 02:34:59,QN420,Ellis-WilkinsHome Automation Company,18,Michael Watson,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1638.53,2,0.2,2621.65
279,2026-04-11 02:34:59,QN420,Ellis-WilkinsHome Automation Company,18,Michael Watson,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1470.92,10,0.1,13238.28
279,2026-04-11 02:34:59,QN420,Ellis-WilkinsHome Automation Company,18,Michael Watson,71,Apple Home Smart Display Premium,Smart Display,Apple Home,8114.73,19,0.15,131052.89
279,2026-04-11 02:34:59,QN420,Ellis-WilkinsHome Automation Company,18,Michael Watson,96,Amazon Devices Smart Lighting Indoor,Smart Lighting,Amazon Devices,1261.41,5,0.2,5045.64
841,2026-04-11 16:01:38,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,5,TP-Link Kasa Smart Lighting Mini,Smart Lighting,TP-Link Kasa,4515.6,6,0.15,23029.56
841,2026-04-11 16:01:38,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,12,Honeywell Home Home Hub Indoor,Home Hub,Honeywell Home,1746.65,19,0.1,29867.71
841,2026-04-11 16:01:38,WR609,"Garcia, Smith and GreenAppliance Retailer",11,Jose Nelson,32,LG Electronics Home Hub Ultra,Home Hub,LG Electronics,8189.1,19,0.05,147813.25
475,2026-04-12 01:03:46,UQ170,"Martinez, Ellis and SanchezRetail Company",3,Meagan King,10,Apple Home Smart TV Premium,Smart TV,Apple Home,2836.63,5,0.15,12055.68
475,2026-04-12 01:03:46,UQ170,"Martinez, Ellis and SanchezRetail Company",3,Meagan King,27,Belkin Wemo Smart Speaker Outdoor,Smart Speaker,Belkin Wemo,9405.01,5,0.2,37620.04
475,2026-04-12 01:03:46,UQ170,"Martinez, Ellis and SanchezRetail Company",3,Meagan King,70,Honeywell Home Smart Plug Essential,Smart Plug,Honeywell Home,3628.81,13,0.0,47174.53
134,2026-04-12 20:43:45,NB002,Curry LtdRetail Company,8,Amanda Black,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5501.63,20,0.2,88026.08
134,2026-04-12 20:43:45,NB002,Curry LtdRetail Company,8,Amanda Black,75,Belkin Wemo Smart Doorbell Standard,Smart Doorbell,Belkin Wemo,4121.13,14,0.05,54811.03
472,2026-04-13 01:33:01,TI502,Bird-WilsonAppliance Retailer,10,Kyle Green,13,Google Nest Smart Lighting Plus,Smart Lighting,Google Nest,9304.05,15,0.1,125604.67
777,2026-04-13 14:37:58,MT817,Bennett-PerezHome Improvement Store,17,Kimberly Austin,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,980.62,13,0.2,10198.45
777,2026-04-13 14:37:58,MT817,Bennett-PerezHome Improvement Store,17,Kimberly Austin,35,TP-Link Kasa Air Purifier Max,Air Purifier,TP-Link Kasa,5676.79,10,0.2,45414.32
777,2026-04-13 14:37:58,MT817,Bennett-PerezHome Improvement Store,17,Kimberly Austin,41,Wyze Home Hub Outdoor,Home Hub,Wyze,3783.38,2,0.0,7566.76
777,2026-04-13 14:37:58,MT817,Bennett-PerezHome Improvement Store,17,Kimberly Austin,59,Ring Smart Plug Pro,Smart Plug,Ring,6854.9,2,0.2,10967.84
777,2026-04-13 14:37:58,MT817,Bennett-PerezHome Improvement Store,17,Kimberly Austin,87,Ring Smart Speaker Plus,Smart Speaker,Ring,4040.77,19,0.2,61419.7
549,2026-04-13 22:55:58,RG949,Lynch-WatsonSmall Business,5,Yvette Daniel,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,1020.47,14,0.1,12857.92
549,2026-04-13 22:55:58,RG949,Lynch-WatsonSmall Business,5,Yvette Daniel,69,Honeywell Home Air Purifier Indoor,Air Purifier,Honeywell Home,1989.76,12,0.0,23877.12
570,2026-04-14 06:43:42,WR609,"Garcia, Smith and GreenAppliance Retailer",20,Nicholas Stephens,4,Ecobee Home Hub Max,Home Hub,Ecobee,3699.28,7,0.05,24600.21
570,2026-04-14 06:43:42,WR609,"Garcia, Smith and GreenAppliance Retailer",20,Nicholas Stephens,26,Philips Hue Air Purifier Plus,Air Purifier,Philips Hue,4617.41,6,0.2,22163.57
146,2026-04-15 13:25:33,JO498,Davis-WoodwardOnline Marketplace Seller,1,Mark Payne,75,Belkin Wemo Smart Doorbell Standard,Smart Doorbell,Belkin Wemo,4005.52,7,0.05,26636.71
544,2026-04-18 20:00:37,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",1,Mark Payne,38,GE Appliances Smart Display Ultra,Smart Display,GE Appliances,9253.25,3,0.05,26371.76
544,2026-04-18 20:00:37,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",1,Mark Payne,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2691.13,15,0.0,40366.95
544,2026-04-18 20:00:37,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",1,Mark Payne,88,Samsung SmartThings Smart TV Ultra,Smart TV,Samsung SmartThings,5592.88,12,0.1,60403.1
544,2026-04-18 20:00:37,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",1,Mark Payne,91,Ring Smart Lighting Premium,Smart Lighting,Ring,6715.66,19,0.05,121217.66
83,2026-04-19 19:57:40,UA828,Castillo PLCHome Improvement Store,2,Jason Moreno,7,Apple Home Smart Doorbell Outdoor,Smart Doorbell,Apple Home,6560.19,5,0.0,32800.95
83,2026-04-19 19:57:40,UA828,Castillo PLCHome Improvement Store,2,Jason Moreno,72,TP-Link Kasa Security System Standard,Security System,TP-Link Kasa,9701.61,18,0.15,148434.63
83,2026-04-19 19:57:40,UA828,Castillo PLCHome Improvement Store,2,Jason Moreno,82,Apple Home Smart Doorbell Essential,Smart Doorbell,Apple Home,4625.39,5,0.0,23126.95
83,2026-04-19 19:57:40,UA828,Castillo PLCHome Improvement Store,2,Jason Moreno,83,GE Appliances Streaming Device Indoor,Streaming Device,GE Appliances,9656.65,8,0.2,61802.56
783,2026-04-20 02:42:27,JO498,Davis-WoodwardOnline Marketplace Seller,6,Robert Taylor,26,Philips Hue Air Purifier Plus,Air Purifier,Philips Hue,4934.15,13,0.0,64143.95
783,2026-04-20 02:42:27,JO498,Davis-WoodwardOnline Marketplace Seller,6,Robert Taylor,96,Amazon Devices Smart Lighting Indoor,Smart Lighting,Amazon Devices,1275.54,16,0.0,20408.64
606,2026-04-20 04:14:09,NQ228,Massey-MooreRetail Company,8,Amanda Black,24,Ring Robot Vacuum Standard,Robot Vacuum,Ring,7683.18,10,0.2,61465.44
606,2026-04-20 04:14:09,NQ228,Massey-MooreRetail Company,8,Amanda Black,29,Honeywell Home Security System Pro,Security System,Honeywell Home,516.52,12,0.15,5268.5
606,2026-04-20 04:14:09,NQ228,Massey-MooreRetail Company,8,Amanda Black,30,GE Appliances Smart Lock Standard,Smart Lock,GE Appliances,8307.18,20,0.15,141222.06
606,2026-04-20 04:14:09,NQ228,Massey-MooreRetail Company,8,Amanda Black,75,Belkin Wemo Smart Doorbell Standard,Smart Doorbell,Belkin Wemo,3873.54,9,0.15,29632.58
52,2026-04-21 01:09:49,QN420,Ellis-WilkinsHome Automation Company,17,Kimberly Austin,14,LG Electronics Smart Lock Indoor,Smart Lock,LG Electronics,2221.8,2,0.2,3554.88
52,2026-04-21 01:09:49,QN420,Ellis-WilkinsHome Automation Company,17,Kimberly Austin,65,Honeywell Home Smart Camera Mini,Smart Camera,Honeywell Home,4515.42,10,0.05,42896.49
52,2026-04-21 01:09:49,QN420,Ellis-WilkinsHome Automation Company,17,Kimberly Austin,85,Wyze Smart Thermostat Max,Smart Thermostat,Wyze,9492.32,19,0.1,162318.67
624,2026-04-21 10:34:10,BE531,Richardson-ThomasE-commerce Company,7,Tiffany Williams,77,Ring Smart Speaker Plus,Smart Speaker,Ring,207.62,2,0.05,394.48
213,2026-04-21 18:39:44,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",12,Zachary Owens,8,Arlo Smart Display Max,Smart Display,Arlo,3231.11,13,0.2,33603.54
213,2026-04-21 18:39:44,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",12,Zachary Owens,17,Honeywell Home Streaming Device Premium,Streaming Device,Honeywell Home,1014.74,4,0.2,3247.17
213,2026-04-21 18:39:44,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",12,Zachary Owens,25,Samsung SmartThings Smart Camera Essential,Smart Camera,Samsung SmartThings,1474.98,16,0.0,23599.68
213,2026-04-21 18:39:44,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",12,Zachary Owens,45,Belkin Wemo Smart Plug Plus,Smart Plug,Belkin Wemo,5513.92,4,0.2,17644.54
213,2026-04-21 18:39:44,ER267,"Hill, Gonzales and PerkinsOnline Marketplace Seller",12,Zachary Owens,90,Wyze Smart Speaker Essential,Smart Speaker,Wyze,5370.91,7,0.1,33836.73
258,2026-04-22 01:25:14,RN037,Stewart-DavisRetail Company,20,Nicholas Stephens,43,Belkin Wemo Smart Display Standard,Smart Display,Belkin Wemo,2805.49,4,0.05,10660.86
258,2026-04-22 01:25:14,RN037,Stewart-DavisRetail Company,20,Nicholas Stephens,56,LG Electronics Streaming Device Outdoor,Streaming Device,LG Electronics,8317.11,7,0.05,55308.78
258,2026-04-22 01:25:14,RN037,Stewart-DavisRetail Company,20,Nicholas Stephens,72,TP-Link Kasa Security System Standard,Security System,TP-Link Kasa,9785.04,9,0.05,83662.09
258,2026-04-22 01:25:14,RN037,Stewart-DavisRetail Company,20,Nicholas Stephens,79,Ring Smart Camera Premium,Smart Camera,Ring,9091.15,19,0.15,146822.07
665,2026-04-22 05:25:25,WR609,"Garcia, Smith and GreenAppliance Retailer",14,Ryan Lowery,5,TP-Link Kasa Smart Lighting Mini,Smart Lighting,TP-Link Kasa,4396.11,5,0.2,17584.44
665,2026-04-22 05:25:25,WR609,"Garcia, Smith and GreenAppliance Retailer",14,Ryan Lowery,66,Apple Home Smart Display Max,Smart Display,Apple Home,1845.23,20,0.1,33214.14
115,2026-04-24 09:20:01,AY360,Thompson LLCSecurity Service Provider,18,Michael Watson,7,Apple Home Smart Doorbell Outdoor,Smart Doorbell,Apple Home,6775.8,5,0.15,28797.15
115,2026-04-24 09:20:01,AY360,Thompson LLCSecurity Service Provider,18,Michael Watson,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1614.95,6,0.05,9205.21
831,2026-04-25 08:09:51,UA828,Castillo PLCHome Improvement Store,1,Mark Payne,86,Ring Security System Premium,Security System,Ring,5403.77,7,0.0,37826.39
831,2026-04-25 08:09:51,UA828,Castillo PLCHome Improvement Store,1,Mark Payne,96,Amazon Devices Smart Lighting Indoor,Smart Lighting,Amazon Devices,1269.59,20,0.05,24122.21
837,2026-04-27 18:01:55,AG377,"Williams, Hanson and BushTechnology Startup",1,Mark Payne,49,GE Appliances Smart Speaker Standard,Smart Speaker,GE Appliances,7025.63,9,0.2,50584.54
170,2026-04-28 04:46:07,AY360,Thompson LLCSecurity Service Provider,13,Kevin Chavez,29,Honeywell Home Security System Pro,Security System,Honeywell Home,494.98,11,0.05,5172.54
170,2026-04-28 04:46:07,AY360,Thompson LLCSecurity Service Provider,13,Kevin Chavez,50,Belkin Wemo Smart Doorbell Mini,Smart Doorbell,Belkin Wemo,4894.65,17,0.0,83209.05
170,2026-04-28 04:46:07,AY360,Thompson LLCSecurity Service Provider,13,Kevin Chavez,84,Eufy Smart Doorbell Plus,Smart Doorbell,Eufy,4910.22,13,0.1,57449.57
170,2026-04-28 04:46:07,AY360,Thompson LLCSecurity Service Provider,13,Kevin Chavez,93,GE Appliances Smart Display Max,Smart Display,GE Appliances,6230.4,3,0.0,18691.2
918,2026-04-29 19:29:37,EG092,"Carter, Weber and JenkinsFacility Management Company",20,Nicholas Stephens,61,Ecobee Smart Display Pro,Smart Display,Ecobee,8372.97,14,0.2,93777.26
918,2026-04-29 19:29:37,EG092,"Carter, Weber and JenkinsFacility Management Company",20,Nicholas Stephens,70,Honeywell Home Smart Plug Essential,Smart Plug,Honeywell Home,3729.31,13,0.05,46056.98
989,2026-04-30 07:30:48,WT163,Baker IncOnline Marketplace Seller,19,Michael Reynolds,7,Apple Home Smart Doorbell Outdoor,Smart Doorbell,Apple Home,7001.06,3,0.15,17852.7
89,2026-05-02 05:11:49,UD950,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",16,Dustin White,21,Philips Hue Robot Vacuum Ultra,Robot Vacuum,Philips Hue,6920.46,8,0.05,52595.5
951,2026-05-02 17:49:10,AG377,"Williams, Hanson and BushTechnology Startup",18,Michael Watson,11,Samsung SmartThings Smart Thermostat Pro,Smart Thermostat,Samsung SmartThings,1698.43,3,0.15,4331.0
951,2026-05-02 17:49:10,AG377,"Williams, Hanson and BushTechnology Startup",18,Michael Watson,87,Ring Smart Speaker Plus,Smart Speaker,Ring,3972.04,4,0.05,15093.75
515,2026-05-03 08:15:34,RG949,Lynch-WatsonSmall Business,10,Kyle Green,15,Eufy Smart Speaker Essential,Smart Speaker,Eufy,2857.79,7,0.2,16003.62
533,2026-05-03 10:47:13,LV223,Hawkins PLCSecurity Service Provider,9,Heidi Douglas,21,Philips Hue Robot Vacuum Ultra,Robot Vacuum,Philips Hue,7071.47,16,0.05,107486.34
533,2026-05-03 10:47:13,LV223,Hawkins PLCSecurity Service Provider,9,Heidi Douglas,54,Ecobee Home Hub Outdoor,Home Hub,Ecobee,4838.29,4,0.1,17417.84
533,2026-05-03 10:47:13,LV223,Hawkins PLCSecurity Service Provider,9,Heidi Douglas,95,Google Nest Smart Display Max,Smart Display,Google Nest,1400.55,11,0.15,13095.14
556,2026-05-03 10:58:49,UD654,Morrison-KellySecurity Service Provider,9,Heidi Douglas,55,Honeywell Home Smart Speaker Plus,Smart Speaker,Honeywell Home,383.37,8,0.15,2606.92
